authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,Starting time,Existence period
"Ã…hlfeldt, J.","37.074718, 34.265831, 37.074718, 34.265831",2012-10-20T23:08:37Z,jahlfeldt,0,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [37.07471799999996, 34.265831]}",dare-location,precise,representative,640,300,2012-10-20T23:08:39Z,/places/668236/dare-location,/places/668236,34.265831,"34.265831,37.074718",37.074718,,L,late-antique,"300.0,640.0",DARE Location,840c5e976c515836de6773ae322d35ea,,,,,33,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.772834, 34.425911, 36.772834, 34.425911",2011-03-09T20:30:14Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.772834, 34.425911]}",darmc-location-10024,precise,representative,640,300,2012-02-15T02:45:17Z,/places/668237/darmc-location-10024,/places/668237,34.425911,"34.425911,36.772834",36.772834,,L,late-antique,"300.0,640.0",DARMC location 10024,325d05faed716d1fdee4d0dbe5bef648,,,,,33,Early Modern,AFRICA,1450,340
"Ã…hlfeldt, J.","36.7550147, 34.4098757, 36.7550147, 34.4098757",2012-10-20T23:08:40Z,jahlfeldt,0,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [36.75501469999995, 34.4098757]}",dare-location,precise,representative,640,300,2012-10-20T23:08:41Z,/places/668237/dare-location,/places/668237,34.4098757,"34.4098757,36.7550147",36.7550147,,L,late-antique,"300.0,640.0",DARE Location,5a040c278a8fa7d7512994c7c4999cf3,,,,,33,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.712808, 35.615532, 36.712808, 35.615532",2011-03-09T21:14:49Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.712808, 35.615532]}",darmc-location-12569,precise,representative,640,300,2012-02-15T02:45:23Z,/places/668253/darmc-location-12569,/places/668253,35.615532,"35.615532,36.712808",36.712808,,L,late-antique,"300.0,640.0",DARMC location 12569,6935fafa95ac19e6b61f64111b060ca1,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.410367, 34.623839, 36.410367, 34.623839",2011-03-09T21:17:49Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.410367, 34.623839]}",darmc-location-12674,precise,representative,640,300,2012-02-15T02:45:24Z,/places/668257/darmc-location-12674,/places/668257,34.623839,"34.623839,36.410367",36.410367,,L,late-antique,"300.0,640.0",DARMC location 12674,876d2702d8bd79fc596801df76b10b5a,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.54053, 35.296738, 36.54053, 35.296738",2011-03-09T21:20:25Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.54053, 35.296738]}",darmc-location-12793,precise,representative,640,300,2012-02-15T02:45:30Z,/places/668265/darmc-location-12793,/places/668265,35.296738,"35.296738,36.54053",36.54053,,L,late-antique,"300.0,640.0",DARMC location 12793,664e4fdf3412512ac2deb2705b52d867,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.458105, 35.588322, 36.458105, 35.588322",2011-03-09T21:20:45Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.458105, 35.588322]}",darmc-location-12802,precise,representative,640,300,2012-02-15T02:45:30Z,/places/668266/darmc-location-12802,/places/668266,35.588322,"35.588322,36.458105",36.458105,,L,late-antique,"300.0,640.0",DARMC location 12802,1558b8546fc46e7cd53822598ee51b36,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.031143, 34.828495, 36.031143, 34.828495",2011-03-09T20:25:28Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.031143, 34.828495]}",darmc-location-9826,precise,representative,640,300,2012-02-15T02:45:31Z,/places/668269/darmc-location-9826,/places/668269,34.828495,"34.828495,36.031143",36.031143,,L,late-antique,"300.0,640.0",DARMC location 9826,fb18480257cbab6462bb86a9c8ad45cd,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.711832, 35.731718, 36.711832, 35.731718",2011-03-09T21:24:04Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.711832, 35.731718]}",darmc-location-12924,precise,representative,640,300,2012-02-15T02:45:33Z,/places/668273/darmc-location-12924,/places/668273,35.731718,"35.731718,36.711832",36.711832,,L,late-antique,"300.0,640.0",DARMC location 12924,81ffb20b054bf5a9d95595e7ffd533fd,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.659561, 35.767777, 36.659561, 35.767777",2011-03-09T20:31:39Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.659561, 35.767777]}",darmc-location-10085,precise,representative,640,300,2012-02-15T02:45:36Z,/places/668278/darmc-location-10085,/places/668278,35.767777,"35.767777,36.659561",36.659561,,L,late-antique,"300.0,640.0",DARMC location 10085,6f59ff943081d9c1521f935e939f2be0,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.631867, 35.810933, 36.631867, 35.810933",2011-08-02T20:39:31Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.631867, 35.810933]}",darmc-location-22990,precise,representative,640,300,2012-02-15T02:45:37Z,/places/668279/darmc-location-22990,/places/668279,35.810933,"35.810933,36.631867",36.631867,,L,late-antique,"300.0,640.0",DARMC location 22990,faa5c76f31f48b31611bb39d80099c7b,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.608754, 35.837604, 36.608754, 35.837604",2011-03-09T21:25:52Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.608754, 35.837604]}",darmc-location-12992,precise,representative,640,300,2012-02-15T02:45:37Z,/places/668280/darmc-location-12992,/places/668280,35.837604,"35.837604,36.608754",36.608754,,L,late-antique,"300.0,640.0",DARMC location 12992,9adc715e78352f0703ea886bf67446a5,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.569607, 34.716028, 36.569607, 34.716028",2011-08-02T20:54:23Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.569607, 34.716028]}",darmc-location-23147,precise,representative,640,300,2012-02-15T02:45:40Z,/places/668286/darmc-location-23147,/places/668286,34.716028,"34.716028,36.569607",36.569607,,L,late-antique,"300.0,640.0",DARMC location 23147,5e5603024636babc22f69cd8ef60ed4c,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.460209, 34.670969, 36.460209, 34.670969",2011-03-09T21:39:57Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.460209, 34.670969]}",darmc-location-13495,precise,representative,640,300,2012-02-15T02:45:49Z,/places/668298/darmc-location-13495,/places/668298,34.670969,"34.670969,36.460209",36.460209,,L,late-antique,"300.0,640.0",DARMC location 13495,affb17b4af2001f392c33411941d7079,,,,,36,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.578113, 35.593985, 36.578113, 35.593985",2011-03-09T21:42:29Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.578113, 35.593985]}",darmc-location-13579,precise,representative,640,300,2012-02-15T02:45:51Z,/places/668302/darmc-location-13579,/places/668302,35.593985,"35.593985,36.578113",36.578113,,L,late-antique,"300.0,640.0",DARMC location 13579,be4dcd88d0aa2c23ace2367c5a3c0c68,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","35.898709, 35.041299, 35.898709, 35.041299",2011-03-09T20:26:07Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [35.898709, 35.041299]}",darmc-location-9848,precise,representative,640,300,2012-02-15T02:45:53Z,/places/668305/darmc-location-9848,/places/668305,35.041299,"35.041299,35.898709",35.898709,,L,late-antique,"300.0,640.0",DARMC location 9848,cad2fefac93992692dee362fa32caefe,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.717242, 35.638109, 36.717242, 35.638109",2011-03-09T21:53:05Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.717242, 35.638109]}",darmc-location-13929,precise,representative,640,300,2012-02-15T02:46:00Z,/places/668319/darmc-location-13929,/places/668319,35.638109,"35.638109,36.717242",36.717242,,L,late-antique,"300.0,640.0",DARMC location 13929,a51b36db2f94a1ce4103a6f0740cc250,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","37.264902, 35.410856, 37.264902, 35.410856",2011-08-02T21:07:34Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [37.264902, 35.410856]}",darmc-location-24453,precise,representative,640,300,2012-02-15T02:46:15Z,/places/668345/darmc-location-24453,/places/668345,35.410856,"35.410856,37.264902",37.264902,,L,late-antique,"300.0,640.0",DARMC location 24453,6d2cce611ad24d784f8bbe1b14435007,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.551603, 35.687899, 36.551603, 35.687899",2011-03-09T22:08:43Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.551603, 35.687899]}",darmc-location-14459,precise,representative,640,300,2012-02-15T02:46:16Z,/places/668349/darmc-location-14459,/places/668349,35.687899,"35.687899,36.551603",36.551603,,L,late-antique,"300.0,640.0",DARMC location 14459,3c91967037c2f26a522256ddce6af36c,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.891108, 35.806646, 36.891108, 35.806646",2011-03-09T22:09:21Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.891108, 35.806646]}",darmc-location-14479,precise,representative,640,300,2012-02-15T02:46:19Z,/places/668353/darmc-location-14479,/places/668353,35.806646,"35.806646,36.891108",36.891108,,L,late-antique,"300.0,640.0",DARMC location 14479,162503c67402d6cff2e45ed70258f770,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.720092, 35.760185, 36.720092, 35.760185",2011-08-02T21:03:34Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.720092, 35.760185]}",darmc-location-24547,precise,representative,640,300,2012-02-15T02:46:21Z,/places/668355/darmc-location-24547,/places/668355,35.760185,"35.760185,36.720092",36.720092,,L,late-antique,"300.0,640.0",DARMC location 24547,fda6e555e6a47c39697542fcee363ad7,,,,,30,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.153183, 34.797031, 36.153183, 34.797031",2011-03-09T22:12:09Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.153183, 34.797031]}",darmc-location-14564,precise,representative,640,300,2012-02-15T02:46:24Z,/places/668361/darmc-location-14564,/places/668361,34.797031,"34.797031,36.153183",36.153183,,L,late-antique,"300.0,640.0",DARMC location 14564,037b654c8b6b11651655b919de0c77de,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","37.057146, 35.050807, 37.057146, 35.050807",2011-03-09T22:12:22Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [37.057146, 35.050807]}",darmc-location-14569,precise,representative,640,300,2012-02-15T02:46:25Z,/places/668362/darmc-location-14569,/places/668362,35.050807,"35.050807,37.057146",37.057146,,L,late-antique,"300.0,640.0",DARMC location 14569,6debde0ac4275d9fe5a425c41f62b239,,,,,30,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.579052, 35.636724, 36.579052, 35.636724",2011-03-09T22:15:08Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.579052, 35.636724]}",darmc-location-14659,precise,representative,640,300,2012-02-15T02:46:26Z,/places/668363/darmc-location-14659,/places/668363,35.636724,"35.636724,36.579052",36.579052,,L,late-antique,"300.0,640.0",DARMC location 14659,6bc1734f6b971c0cc7d07777c7c15d75,,,,,-2,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.735987, 35.922817, 36.735987, 35.922817",2011-03-09T22:16:13Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.735987, 35.922817]}",darmc-location-14686,precise,representative,640,300,2012-02-15T02:46:28Z,/places/668366/darmc-location-14686,/places/668366,35.922817,"35.922817,36.735987",36.735987,,L,late-antique,"300.0,640.0",DARMC location 14686,54ae9ee4f2999130445113ffd73e5451,,,,,30,Early Modern,AFRICA,1450,340
"Becker, J.","36.5844956, 35.6715159, 36.5844956, 35.6715159",2017-07-09T03:02:03Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [36.5844956, 35.6715159]}",osm-location-of-serjilla,precise,representative,640,300,2018-07-13T19:32:54Z,/places/668367/osm-location-of-serjilla,/places/668367,35.6715159,"35.6715159,36.5844956",36.5844956,,L,late-antique,"300.0,640.0",OSM location of Serjilla,d87929522ad344fb958dd7cef924ac75,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.64958, 35.735114, 36.64958, 35.735114",2011-03-09T22:17:51Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.64958, 35.735114]}",darmc-location-14742,precise,representative,640,300,2012-02-15T02:46:30Z,/places/668370/darmc-location-14742,/places/668370,35.735114,"35.735114,36.64958",36.64958,,L,late-antique,"300.0,640.0",DARMC location 14742,dc84b8cb9a4ff3163445575bbcaed347,,,,,31,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.960743, 35.67811, 36.960743, 35.67811",2011-03-09T22:25:33Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.960743, 35.67811]}",darmc-location-15012,precise,representative,640,300,2012-02-15T02:46:36Z,/places/668381/darmc-location-15012,/places/668381,35.67811,"35.67811,36.960743",36.960743,,L,late-antique,"300.0,640.0",DARMC location 15012,251c0ffcf8eafb1a9583d9dc5b7a20d2,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.232186, 34.669206, 36.232186, 34.669206",2011-03-09T22:26:54Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.232186, 34.669206]}",darmc-location-15058,precise,representative,640,300,2012-02-15T02:46:37Z,/places/668382/darmc-location-15058,/places/668382,34.669206,"34.669206,36.232186",36.232186,,L,late-antique,"300.0,640.0",DARMC location 15058,751cba0e29757d1c63fb18e285cd3426,,,,,35,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","38.813007, 35.80174, 38.813007, 35.80174",2011-03-09T20:04:47Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [38.813007, 35.80174]}",darmc-location-8358,precise,representative,640,300,2012-02-15T02:46:39Z,/places/668385/darmc-location-8358,/places/668385,35.80174,"35.80174,38.813007",38.813007,,L,late-antique,"300.0,640.0",DARMC location 8358,860d851df9358919cf977bf67fed05d9,,,,,32,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, R. Warner, R. Talbert, T. Elliott, S. Gillies","35.5, 35.5, 36.0, 36.0",2009-10-19T12:24:35Z,"J.P. Brown, P.-L. Gatier",0,,unknown,"{""type"": ""Polygon"", ""coordinates"": [[[35.5, 35.5], [35.5, 36.0], [36.0, 36.0], [36.0, 35.5], [35.5, 35.5]]]}",undetermined,rough,representative,640,300,2012-02-15T02:46:40Z,/places/668388/undetermined,/places/668388,35.75,"35.75,35.75",35.75,,L,late-antique,"300.0,640.0",Undetermined location,7f543f469f47452844ba07617173b995,,,,,36,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","39.002571, 35.978601, 39.002571, 35.978601",2011-03-09T19:07:08Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [39.002571, 35.978601]}",darmc-location-4672,precise,representative,640,300,2012-02-15T02:46:48Z,/places/668402/darmc-location-4672,/places/668402,35.978601,"35.978601,39.002571",39.002571,,L,late-antique,"300.0,640.0",DARMC location 4672,64de2e1df0aec84a49796d91c7ea4008,,,,,29,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","37.732749, 35.85723, 37.732749, 35.85723",2011-03-09T22:41:36Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [37.732749, 35.85723]}",darmc-location-15518,precise,representative,640,300,2012-02-15T02:46:48Z,/places/668403/darmc-location-15518,/places/668403,35.85723,"35.85723,37.732749",37.732749,,L,late-antique,"300.0,640.0",DARMC location 15518,127c4239912f4b391af099e7868c5760,,,,,29,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","36.492078, 35.629881, 36.492078, 35.629881",2011-03-09T22:42:30Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [36.492078, 35.629881]}",darmc-location-15547,precise,representative,640,300,2012-02-15T02:46:49Z,/places/668404/darmc-location-15547,/places/668404,35.629881,"35.629881,36.492078",36.492078,,L,late-antique,"300.0,640.0",DARMC location 15547,ffafb202190f270872f585311111bbc1,,,,,30,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, D. R. Talbert, T. Elliott, S. Gillies","38.819049, 35.941045, 38.819049, 35.941045",2011-08-04T21:19:39Z,"J.P. Brown, P.-L. Gatier",1,500K scale point location,unknown,"{""type"": ""Point"", ""coordinates"": [38.819049, 35.941045]}",darmc-location-14748,precise,representative,640,300,2012-02-15T02:46:52Z,/places/669691/darmc-location-14748,/places/669691,35.941045,"35.941045,38.819049",38.819049,,L,late-antique,"300.0,640.0",DARMC location 14748,e8fdc07ec459e648ef3eab7b3281c756,,,,,30,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, R. Warner, R. Talbert, T. Elliott, S. Gillies",,2009-10-19T12:19:54Z,"J.P. Brown, P.-L. Gatier",0,,unknown,,undetermined,unlocated,representative,640,300,2012-02-15T02:46:56Z,/places/674218/undetermined,/places/674218,,,,,L,late-antique,"300.0,640.0",Undetermined location,93cd28941c8da7295530d13c8bdb8c63,,,,,28,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, R. Warner, R. Talbert, T. Elliott, S. Gillies",,2009-10-19T12:19:55Z,"J.P. Brown, P.-L. Gatier",0,,unknown,,undetermined,unlocated,representative,640,300,2019-09-04T02:04:41Z,/places/674219/undetermined,/places/674219,,,,,L,late-antique,"300.0,640.0",Undetermined location,fd00ca091f704b1ffbbdb7a63529cc84,,,,,30,Early Modern,AFRICA,1450,340
"Brown, J., P. Gatier, R. Warner, R. Talbert, T. Elliott, S. Gillies",,2009-10-19T12:19:58Z,"J.P. Brown, P.-L. Gatier",0,,unknown,,undetermined,unlocated,representative,640,300,2012-02-15T02:46:58Z,/places/674223/undetermined,/places/674223,,,,,L,late-antique,"300.0,640.0",Undetermined location,10c485f235b26bca6e9d6dbffea05b03,,,,,28,Early Modern,AFRICA,1450,340
