authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000
"Becker, J., T. Elliott","45.6453047, 35.3763862, 45.6461833, 35.3772686",2017-04-10T13:08:32Z,jbecker,2,Location based on OpenStreetMap,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[45.6455432, 35.3763862], [45.6453512, 35.3765143], [45.6453047, 35.3769271], [45.6453745, 35.37715], [45.6455782, 35.3772592], [45.6458284, 35.3772686], [45.6461018, 35.3770789], [45.6461833, 35.3769128], [45.64616, 35.3766993], [45.6459971, 35.3764574], [45.6457236, 35.376391], [45.6455432, 35.3763862]]]}",osm-location-of-bestansur,precise,representative,-540,-10000,2017-04-17T10:03:22Z,/places/140233914/osm-location-of-bestansur,/places/140233914,35.37682422,"35.3768242217,45.6457235141",45.64572351,,NN,"neolithic-eastern-med,neo-assyrian-babylonian-middle-east","-10000.0,-540.0",OSM location of Tell at Bestansur,d8f87cfcac244ca0a7350102d5946443,,,,,36,Prehistory,AFRICA,-2000
"Mckee, G., J. Becker","27.143983, 38.1637449, 27.1458731, 38.1657249",2018-05-11T20:42:21Z,gmckee,2,"Polygon representing the shores of the small island containing the Bakla Tepe site, derived from an OpenStreetMap Way.","settlement,island","{""type"": ""Polygon"", ""coordinates"": [[[27.1447982, 38.1637449], [27.1444122, 38.1638399], [27.1440168, 38.1640976], [27.143983, 38.1645333], [27.1441645, 38.1651984], [27.1443224, 38.1653395], [27.1453154, 38.1657249], [27.1457739, 38.1657108], [27.1458731, 38.164994], [27.1457928, 38.1642595], [27.1452164, 38.1637901], [27.1447982, 38.1637449]]]}",osm-way-20141068,precise,representative,640,-10000,2018-05-14T12:34:43Z,/places/827909266/osm-way-20141068,/places/827909266,38.16473,"38.1647299999,27.1449868615",27.14498686,,NEEMLL,"neolithic-eastern-med,early-minoan,early-bronze-age-anatolia,middle-bronze-age-anatolia,late-bronze-age-anatolia,late-antique","-10000.0,640.0",OSM location of the island containing the Bakla Tepe site,3e74a66fe117436f9682bde2aeb50ac5,,,,,35,Prehistory,AFRICA,-2000
"Mckee, G.","35.1423613, 39.6759921, 35.144359, 39.6774496",2017-04-14T20:48:57Z,gmckee,1,"Polygon representing the location of the Ã‡adÄ±r HÃ¶yÃ¼k site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.1431717, 39.6759921], [35.1426958, 39.6761119], [35.1423613, 39.6765531], [35.1423829, 39.6769563], [35.1425889, 39.6772924], [35.1429076, 39.6774496], [35.1432855, 39.6774336], [35.1436998, 39.6773495], [35.1439912, 39.6771077], [35.144294, 39.6768098], [35.144359, 39.676488], [35.1442287, 39.6762607], [35.1437707, 39.6759944], [35.1431717, 39.6759921]]]}",cadir-hoyuk,precise,representative,1453,-10000,2017-04-17T10:08:58Z,/places/512530799/cadir-hoyuk,/places/512530799,39.67669285,"39.676692853,35.1433255502",35.14332555,,N432OMEMM,"neolithic-eastern-med,4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce,old-hittite-anatolia,middle-hittite-anatolia,early-iron-age-anatolia,middle-late-iron-age-anatolia,mediaeval-byzantine","-10000.0,1453.0",OSM location of Ã‡adÄ±r HÃ¶yÃ¼k,2bcbe5f0d7fd4355875a533d86366165,,,,,31,Prehistory,AFRICA,-2000
"Elliott, T.","34.6031761, 36.8004345, 34.6050823, 36.8020355",2020-07-31T09:48:15Z,thomase,5,Location based on OpenStreetMap,tell,"{""type"": ""Polygon"", ""coordinates"": [[[34.6044045, 36.8004345], [34.6038858, 36.8005145], [34.6037013, 36.800543], [34.6033455, 36.801045], [34.6031761, 36.8016149], [34.6034472, 36.8019608], [34.6039216, 36.8020355], [34.6048366, 36.801798], [34.605023, 36.8015199], [34.6050823, 36.8010179], [34.6049213, 36.8007126], [34.6044045, 36.8004345]]]}",osm-location-of-ya1-4ma1-4ktepe,precise,representative,1000,-10000,2020-07-31T16:15:15Z,/places/648555/osm-location-of-ya1-4ma1-4ktepe,/places/648555,36.80126222,"36.801262222,34.6041416498",34.60414165,,N43211,"neolithic-eastern-med,4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce,1st-millennium-bce,1st-millennium-ce","-10000.0,1000.0",OSM location of YÃ¼mÃ¼ktepe,c66be6c3e7f84753822ffbe754f8ad95,,,,,35,Prehistory,AFRICA,-2000
"Becker, J.","34.2296345, 38.3486007, 34.2296345, 38.3486007",2015-07-31T02:39:16Z,jbecker,1,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [34.2296345, 38.3486007]}",osm-location,precise,representative,-3300,-10000,2018-07-13T19:31:40Z,/places/503406424/osm-location,/places/503406424,38.3486007,"38.3486007,34.2296345",34.2296345,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location,e8b8253383899c227349f7e0d54a9b6d,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","40.8952812, 36.8737009, 40.8994119, 36.8772111",2018-08-03T17:30:25Z,gmckee,2,"Polygon representing the location of the Chagar Bazar site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[40.8988647, 36.8737009], [40.897706, 36.8740356], [40.8956997, 36.8755118], [40.8952812, 36.8761555], [40.8963756, 36.8768936], [40.8967833, 36.8771597], [40.8978562, 36.8772111], [40.8988432, 36.8768936], [40.8994011, 36.8758466], [40.8994119, 36.8740871], [40.8988647, 36.8737009]]]}",chagar-bazar,precise,representative,-1600,-10000,2018-08-05T01:34:50Z,/places/480215077/chagar-bazar,/places/480215077,36.87559458,"36.8755945806,40.8976593415",40.89765934,,NUUEAO,"neolithic-eastern-med,ubaid,uruk-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia","-10000.0,-1600.0",OSM location of Chagar Bazar,287bca003fe147b896ccff295b7b6a6c,,,,,36,Prehistory,AFRICA,-2000
"Mckee, G.","51.4032573, 33.9675655, 51.405425, 33.9700973",2020-01-17T19:20:34Z,gmckee,1,"Polygon representing the visible remains at Tepe Sialk South, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[51.4044081, 33.9675655], [51.4036427, 33.9678407], [51.4032573, 33.9686219], [51.4032948, 33.9688896], [51.4034781, 33.9696447], [51.4036615, 33.9698066], [51.4041437, 33.9700973], [51.4042582, 33.97006], [51.4044455, 33.9699979], [51.40459, 33.9698914], [51.4050878, 33.969088], [51.405425, 33.9681736], [51.4052965, 33.9678495], [51.4051252, 33.9677031], [51.4044081, 33.9675655]]]}",62a67e647-6336cc6446a9,precise,representative,-540,-10000,2020-01-17T19:25:00Z,/places/464208937/62a67e647-6336cc6446a9,/places/464208937,33.96873999,"33.9687399896,51.4043064386",51.40430644,,NUUE,"neolithic-eastern-med,ubaid,uruk-mesopotamia,elamite-western-iran","-10000.0,-540.0",OSM location of ØªÙ¾Ù‡ Ø³ÛŒÙ„Ú©,a091c7f9e06c4ba1ac114978ef41c00b,,,,,33,Prehistory,AFRICA,-2000
"Becker, J.","35.9764962, 31.9883253, 35.9764962, 31.9883253",2016-05-20T02:08:50Z,jbecker,1,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [35.9764962, 31.9883253]}",osm-location-of-ain-ghazal,precise,representative,-3300,-10000,2016-05-23T21:20:16Z,/places/357303540/osm-location-of-ain-ghazal,/places/357303540,31.9883253,"31.9883253,35.9764962",35.9764962,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of 'Ain Ghazal,dabbf62e01724db791f6921b17bd1e07,,,,,32,Prehistory,AFRICA,-2000
"Becker, J.","34.695556, 40.234444, 34.695556, 40.234444",2012-10-11T21:14:01Z,jbecker,4,Site of a Neolithic and Hittite settlement. Coordinates after GeoHack.,"settlement,","{""type"": ""Point"", ""coordinates"": [34.695556, 40.234444]}",alacahoeyuk,precise,representative,-850,-10000,2013-12-13T02:25:58Z,/places/991964195/alacahoeyuk,/places/991964195,40.234444,"40.234444,34.695556",34.695556,,N2E,"neolithic-eastern-med,2nd-millenium-bce,early-geometric","-10000.0,-850.0",location of Alaca HÃ¶yÃ¼k,7262a8c9265e61d36d4f58daca09e2ef,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","35.1398537, 33.0084147, 35.1416116, 33.0098613",2018-10-15T15:44:09Z,gmckee,1,"Polygon representing the location of the Tel Kabri site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.1401859, 33.0084147], [35.1398537, 33.0095739], [35.1412793, 33.0098613], [35.1416116, 33.008702], [35.1401859, 33.0084147]]]}",tel-kabri-archaeological-site,precise,representative,1923,-10000,2018-10-16T00:12:52Z,/places/845754667/tel-kabri-archaeological-site,/places/845754667,33.00913797,"33.0091379698,35.140732644",35.14073264,,NEMIHO,"neolithic-eastern-med,early-bronze-age-southern-levant,middle-bronze-age-southern-levant,iron-age-southern-levant,hellenistic-republican,ottoman-empire-2","-10000.0,1923.0",OSM location of Tel Kabri Archaeological Site,ec1bd8cba07943bea2622ac2bfaa7594,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","34.7307012, 31.5471245, 34.7307012, 31.5471245",2019-10-22T20:23:48Z,gmckee,1,"Point representing the location of the Tell el-Hesi site, derived from an OpenStreetMap Node.","cemetery,settlement","{""type"": ""Point"", ""coordinates"": [34.7307012, 31.5471245]}",5ea5dc-5d75e15d9,precise,representative,640,-10000,2019-10-26T21:53:14Z,/places/720628458/5ea5dc-5d75e15d9,/places/720628458,31.5471245,"31.5471245,34.7307012",34.7307012,,NELINNHL,"neolithic-eastern-med,early-bronze-age-southern-levant,late-bronze-age-southern-levant,iron-age-southern-levant,neo-assyrian-babylonian-middle-east,neo-babylonian-achaemenid-southern-levant,hellenistic-republican,late-antique","-10000.0,640.0",OSM location of ×ª×œ ×—×¡×™,5d4c86d37e8f42839d4ed32e6ff60fc7,,,,,32,Prehistory,AFRICA,-2000
"Novotny, J.","34.9653695, 31.9355823, 34.9653695, 31.9355823",2018-02-01T11:05:47Z,jnovotny,4,Location based on OpenStreetMap,forest,"{""type"": ""Point"", ""coordinates"": [34.9653695, 31.9355823]}",osm-location-of-ben-shemen,precise,"representative,associated_modern",2100,-10000,2018-02-01T15:13:23Z,/places/413309736/osm-location-of-ben-shemen,/places/413309736,31.9355823,"31.9355823,34.9653695",34.9653695,,NNHM,"neolithic-eastern-med,neo-assyrian-babylonian-middle-east,hellenistic-republican,modern","-10000.0,2100.0",OSM Location of Ben Shemen,1ec6bf2a39bb47458525ea380707966d,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","35.4692389, 46.9496218, 35.4710064, 46.9508571",2017-07-25T14:02:35Z,gmckee,1,"Polygon representing the location of the Kamyana Mohyla site, derived from an Open Street Map Way.",cave,"{""type"": ""Polygon"", ""coordinates"": [[[35.4709293, 46.9496218], [35.470518, 46.9496815], [35.4702867, 46.9497166], [35.469896, 46.9497973], [35.4692389, 46.9503177], [35.4695567, 46.9507307], [35.4697726, 46.950836], [35.4700554, 46.9508571], [35.4705386, 46.950657], [35.4706334, 46.9505441], [35.4709653, 46.9498991], [35.4710064, 46.9496885], [35.4709293, 46.9496218]]]}",osm-way-145233428,precise,representative,-1000,-10000,2017-07-27T14:46:37Z,/places/556346241/osm-way-145233428,/places/556346241,46.95020006,"46.9502000588,35.4702049544",35.47020495,,N4322,"neolithic-eastern-med,4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce,2nd-millenium-bce","-10000.0,-1000.0",OSM location of Kamyana Mohyla,584c28b6863346cc82e261a82004d6ae,,,,,31,Prehistory,AFRICA,-2000
"Mckee, G.","35.194256, 31.158652, 35.194256, 31.158652",2018-12-11T15:03:42Z,gmckee,3,"Point representing the entrance to the Nahal Hemar cave, derived from an OpenStreetMap Node.",cave,"{""type"": ""Point"", ""coordinates"": [35.194256, 31.158652]}",5de5e25e85ea-5e05d75dc-5d75de5e8,precise,representative,-3300,-10000,2018-12-17T19:34:20Z,/places/108542250/5de5e25e85ea-5e05d75dc-5d75de5e8,/places/108542250,31.158652,"31.158652,35.194256",35.194256,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of ×ž×¢×¨×ª × ×—×œ ×—×ž×¨,a513fc0ce9014d1987543ed007fbb51f,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","35.7417453, 37.0012332, 35.7458805, 37.0044751",2020-01-23T17:26:37Z,gmckee,1,"Polygon representing the boundaries of the Sirkeli HÃ¶yÃ¼k site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.7441765, 37.0012332], [35.7434282, 37.0017215], [35.7428974, 37.0021147], [35.7423045, 37.0026444], [35.7417798, 37.0038863], [35.7417453, 37.0041547], [35.7418266, 37.0043945], [35.7419469, 37.0044751], [35.7423535, 37.0044676], [35.7450985, 37.0043228], [35.7453374, 37.0042685], [35.7456193, 37.004192], [35.7458144, 37.0041161], [35.7458805, 37.0039818], [35.7458754, 37.0038714], [35.7451192, 37.0022484], [35.744669, 37.0016906], [35.7441765, 37.0012332]]]}",sirkeli-hoyuk,precise,representative,300,-10000,2020-01-25T19:18:26Z,/places/16844227/sirkeli-hoyuk,/places/16844227,37.00320607,"37.0032060675,35.743802033",35.74380203,,N43EMLEMAHR,"neolithic-eastern-med,4th-millenium-bce,3rd-millennium-bc,early-bronze-age-anatolia,middle-bronze-age-anatolia,late-bronze-age-anatolia,early-iron-age-anatolia,middle-late-iron-age-anatolia,achaemenid-middle-east,hellenistic-republican,roman","-10000.0,300.0",OSM location of Sirkeli HÃ¶yÃ¼k,30db5446b0b44a14bf0181df00c906ca,,,,,33,Prehistory,AFRICA,-2000
"Mckee, G.","27.224878, 41.7206172, 27.2264873, 41.7220106",2017-05-12T14:39:20Z,gmckee,1,"Polygon representing the location of the AÅŸaÄŸÄ± PÄ±nar site, derived from an OSM way. ",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[27.2254144, 41.7206172], [27.2250067, 41.7209376], [27.224878, 41.7218184], [27.2249424, 41.7220106], [27.2264659, 41.7215622], [27.2264873, 41.7210337], [27.2254144, 41.7206172]]]}",osm-location-of-aaaaa-pa-nar,precise,representative,-3300,-10000,2017-05-13T14:21:17Z,/places/156660711/osm-location-of-aaaaa-pa-nar,/places/156660711,41.72129402,"41.721294016,27.2256055655",27.22560557,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of  AÅŸaÄŸÄ± PÄ±nar,ffd1d032cd984724b3208d5141b79fa5,,,,,33,Prehistory,AFRICA,-2000
"Mckee, G.","25.8602182, 38.5622661, 25.8602182, 38.5622661",2021-01-20T20:52:09Z,gmckee,1,"Point representing the location of the Ayio Gala cave site, derived from an an OpenStreetMap Node.",cave,"{""type"": ""Point"", ""coordinates"": [25.8602182, 38.5622661]}",spelaio-agiou-galaktos,precise,representative,-3300,-10000,2021-01-21T12:16:03Z,/places/817324525/spelaio-agiou-galaktos,/places/817324525,38.5622661,"38.5622661,25.8602182",25.8602182,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of Î£Ï€Î®Î»Î±Î¹Î¿ Î‘Î³Î¹Î¿Ï… Î“Î¬Î»Î±ÎºÏ„Î¿Ï‚,53aea9cfaa0446b6b58cb7ea0981495f,,,,,31,Prehistory,AFRICA,-2000
"Mckee, G.","35.5557941, 32.6030486, 35.5557941, 32.6030486",2018-04-18T19:25:44Z,gmckee,1,"Point representing the location of the Gesher Site, derived from an OpenStreetMap Node after Garfinkel & Dag 2006.","settlement,tomb","{""type"": ""Point"", ""coordinates"": [35.5557941, 32.6030486]}",gesher,precise,representative,-1400,-10000,2018-04-19T01:11:22Z,/places/644616861/gesher,/places/644616861,32.6030486,"32.6030486,35.5557941",35.5557941,,NM,"neolithic-eastern-med,middle-bronze-age-southern-levant","-10000.0,-1400.0",OSM location of Gesher,58882c11d6714a159deabe35ebca68c1,,,,,32,Prehistory,AFRICA,-2000
"Becker, J.","27.2145071, 38.4414544, 27.2154942, 38.4422023",2018-02-14T17:56:26Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[27.2151508, 38.4414544], [27.2149255, 38.441488], [27.214711, 38.4415804], [27.2145071, 38.4417821], [27.2145286, 38.4420342], [27.2147324, 38.4421855], [27.2150436, 38.4422023], [27.2153118, 38.4421014], [27.2154942, 38.4418073], [27.2154083, 38.4416056], [27.2153118, 38.441488], [27.2151508, 38.4414544]]]}",osm-location-of-yeailova-hapya1-4aa1-4,precise,representative,-3300,-10000,2018-02-19T21:02:57Z,/places/116850368/osm-location-of-yeailova-hapya1-4aa1-4,/places/116850368,38.44183615,"38.4418361489,27.21499472",27.21499472,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of YeÅŸilova HÃ¶yÃ¼ÄŸÃ¼,17fa761b4e924b3d9687ad69a39d3400,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","27.3588395, 37.9288975, 27.3599939, 37.9294055",2018-08-27T18:10:43Z,gmckee,1,"Polygon representing the CÌ§ukuricÌ§i HoÌˆyuÌˆk site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[27.3592637, 37.9288975], [27.3590696, 37.928917], [27.3588395, 37.9290075], [27.3588816, 37.9292013], [27.3589155, 37.9293253], [27.3592668, 37.9294055], [27.3596273, 37.9293957], [27.3598861, 37.9292232], [27.3599939, 37.9289826], [27.3597628, 37.9289073], [27.3592637, 37.9288975]]]}",cukurici-hoyuk,precise,representative,-2000,-10000,2018-08-30T21:20:12Z,/places/135066931/cukurici-hoyuk,/places/135066931,37.92912986,"37.9291298617,27.3594016674",27.35940167,,NE,"neolithic-eastern-med,early-minoan","-10000.0,-2000.0",OSM location of CÌ§ukuricÌ§i HoÌˆyuÌˆk,429a17250c2b4b9094d7f7b4f66393d8,,,,,32,Prehistory,AFRICA,-2000
"Vanderbilt, S.","3.7770616, 47.4491057, 3.7770616, 47.4491057",2018-10-09T23:06:56Z,sarcanon,0,Representative location based on OpenStreetMap.,"bath,mine","{""type"": ""Point"", ""coordinates"": [3.7770616, 47.4491057]}",osm-location-of-les-fontaines-salees,precise,representative,1453,-10000,2018-10-10T14:24:46Z,/places/766624229/osm-location-of-les-fontaines-salees,/places/766624229,47.4491057,"47.4491057,3.7770616",3.7770616,,NRM,"neolithic-eastern-med,roman,mediaeval-byzantine","-10000.0,1453.0",OSM location of Les Fontaines SalÃ©es,f76fad19f887461a9bf6088d99b74857,,,,,32,Prehistory,AFRICA,-2000
"Mckee, G.","22.3822603, 36.6384109, 22.3824786, 36.6386408",2018-07-10T18:31:37Z,gmckee,1,"Polygon representing the modern museum located at the mouth of the Alepotrypa cave, derived from an OpenStreetMap Way.",cave,"{""type"": ""Polygon"", ""coordinates"": [[[22.3823959, 36.6384109], [22.3822603, 36.6384484], [22.382343, 36.6386408], [22.3824786, 36.6386033], [22.3823959, 36.6384109]]]}",alepotrupa,precise,"representative,associated_modern",-3300,-10000,2018-07-10T19:28:32Z,/places/385804799/alepotrupa,/places/385804799,36.63852585,"36.63852585,22.38236945",22.38236945,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of Alepotrypa,e7907a8c36364707a56985354c6c1e29,,,,,32,Prehistory,AFRICA,-2000
"Becker, J.","40.9957052, 37.0562629, 41.0000545, 37.0599873",2018-02-13T19:10:15Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[40.9985698, 37.0562629], [40.9961022, 37.0562672], [40.9957052, 37.056554], [40.9960673, 37.0588037], [40.9970677, 37.0599873], [40.998873, 37.0593524], [41.0000545, 37.0578596], [40.9997821, 37.0567039], [40.9985698, 37.0562629]]]}",osm-location-of-urkesh-tell-mozan,precise,representative,-2350,-10000,2018-08-30T21:15:13Z,/places/260976011/osm-location-of-urkesh-tell-mozan,/places/260976011,37.05784015,"37.0578401483,40.9977581282",40.99775813,,NE,"neolithic-eastern-med,early-dynastic-mesopotamia","-10000.0,-2350.0",OSM location of Urkesh (Tell Mozan),86dc9d50b1274b149d52b8211707f75a,,,,,32,Prehistory,AFRICA,-2000
"Horne, R., J. Becker","55.626111, 25.522222, 55.626111, 25.522222",2019-12-10T07:23:21Z,rmhorne,1,Coordinates following GeoHack,settlement,"{""type"": ""Point"", ""coordinates"": [55.626111, 25.522222]}",wikipedia-location-of-ed-dur,precise,representative,300,-10000,2019-12-10T12:13:34Z,/places/932474/wikipedia-location-of-ed-dur,/places/932474,25.522222,"25.522222,55.626111",55.626111,,NUACHR,"neolithic-eastern-med,ubaid,archaic,classical,hellenistic-republican,roman","-10000.0,300.0",Imagery location of Ed-Dur,77315315e5744accb5086b563e66a67d,,,,,35,Prehistory,AFRICA,-2000
"Rattenborg, R., J. Becker, J. Novotny","39.093, 36.504, 39.093, 36.504",2020-11-03T10:51:41Z,rrattenborg,2,Coordinates following GeoHack,settlement,"{""type"": ""Point"", ""coordinates"": [39.093, 36.504]}",representative-location-of-tell-sabi-abyad,precise,representative,-1000,-10000,2020-11-04T03:37:17Z,/places/293088343/representative-location-of-tell-sabi-abyad,/places/293088343,36.504,"36.504,39.093",39.093,"ANE, Assyrian, Middle Assyrian",NCL,"neolithic-eastern-med,chalcolithic-mesopotamia,later-2nd-millennium-bc-mesopotamia","-10000.0,-1000.0",Representative location of Tell Sabi Abyad,0a28cf764e164b7f8a11c431dc7c4850,,,,,36,Prehistory,AFRICA,-2000
