authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,,roundedLat,eras,Continent,-2000,2000,timeDiff
"Elliott, T.","31.4055082, 41.2177653, 31.4836061, 41.2539292",2021-03-03T19:40:24Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[31.4645142, 41.2177653], [31.4634308, 41.2178194], [31.4055082, 41.248312], [31.4214208, 41.2534304], [31.4226433, 41.2537984], [31.4242323, 41.2539292], [31.4253507, 41.2539172], [31.4836061, 41.2439171], [31.4835609, 41.2429368], [31.4650822, 41.2180943], [31.4645142, 41.2177653]]]}",osm-location-of-the-lower-portion-of-the-modern,precise,representative,2099,2000,2021-03-03T20:43:55Z,/places/845006/osm-location-of-the-lower-portion-of-the-modern,/places/845006,41.2373248,"41.2373248033,31.449826915",31.44982692,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of the lower portion of the modern GÃ¼lÃ¼Ã§ Ã‡ayÄ±,7417cedd63274772a1c4773d9a0db06f,,,,,0,Classical,AFRICA,-600,2001,99
"Elliott, T.","31.482914, 41.2439171, 31.5615048, 41.2690645",2021-03-03T19:44:18Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[31.4836061, 41.2439171], [31.482914, 41.248376], [31.4961653, 41.2610034], [31.497776, 41.2614902], [31.537453, 41.2690645], [31.5389704, 41.2688628], [31.5600637, 41.2628919], [31.5615048, 41.2622842], [31.4836061, 41.2439171]]]}",osm-location-of-second-segment-of-modern-ga1-4la1,precise,representative,2099,2000,2021-03-03T20:43:55Z,/places/845006/osm-location-of-second-segment-of-modern-ga1-4la1,/places/845006,41.25889574,"41.2588957403,31.5175328713",31.51753287,,T,twenty-first-ce,"2000.0,2099.0",OSM location of second segment of modern GÃ¼lÃ¼Ã§ Ã‡ayÄ±,8e52f144513e42869dcf5b8951b4f373,,,,,0,Classical,AFRICA,-600,2001,99
"Elliott, T.","31.5615048, 41.2490258, 31.5781501, 41.2651505",2021-03-03T19:45:45Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[31.5733397, 41.2490258], [31.5728425, 41.2492308], [31.5615048, 41.2622842], [31.5700986, 41.2648892], [31.5710876, 41.2651505], [31.5731053, 41.2649762], [31.5766306, 41.263883], [31.5781501, 41.262479], [31.5780662, 41.2611158], [31.5741981, 41.2495042], [31.5733397, 41.2490258]]]}",osm-location-of-third-segment-of-the-ga1-4la1-4ass,precise,representative,2099,2000,2021-03-03T20:43:56Z,/places/845006/osm-location-of-third-segment-of-the-ga1-4la1-4ass,/places/845006,41.25944063,"41.259440632,31.5718705063",31.57187051,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of third segment of the GÃ¼lÃ¼Ã§ Ã‡ayÄ±,2abdd5c0ec4e438399e4f95c9902f6dc,,,,,0,Classical,AFRICA,-600,2001,99
"Elliott, T.","31.5741981, 41.2335464, 31.6031163, 41.2602844",2021-03-03T19:46:50Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[31.6028907, 41.2335464], [31.5975764, 41.2355362], [31.5741981, 41.2495042], [31.5811424, 41.2595126], [31.582506, 41.2599086], [31.5843844, 41.2602844], [31.5883911, 41.2593814], [31.5900275, 41.2575511], [31.6010052, 41.2447601], [31.6031163, 41.2419843], [31.6028907, 41.2335464]]]}",osm-location-of-fourth-segment-of-the-ga1-4la1,precise,representative,2099,2000,2021-03-03T20:43:56Z,/places/845006/osm-location-of-fourth-segment-of-the-ga1-4la1,/places/845006,41.24883647,"41.2488364746,31.5914873786",31.59148738,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of fourth segment of the GÃ¼lÃ¼Ã§ Ã‡ayÄ±,046a99d6243f47e18313bccf77054941,,,,,0,Classical,AFRICA,-600,2001,99
"Elliott, T.","31.6028907, 41.2323071, 31.6837268, 41.250399",2021-03-03T19:47:53Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[31.6057446, 41.2323071], [31.6047003, 41.2323708], [31.6028907, 41.2335464], [31.6268325, 41.249474], [31.6306033, 41.250399], [31.6794805, 41.2460996], [31.6807621, 41.2458793], [31.6815628, 41.2451115], [31.6818687, 41.2444899], [31.6837268, 41.2397984], [31.6654121, 41.2328129], [31.6057446, 41.2323071]]]}",osm-location-of-hte-fifth-segment-of-the-modern,precise,representative,2099,2000,2021-03-03T20:43:56Z,/places/845006/osm-location-of-hte-fifth-segment-of-the-modern,/places/845006,41.24058586,"41.240585857,31.6480321683",31.64803217,,T,twenty-first-ce,"2000.0,2099.0",OSM location of hte fifth segment of the modern GÃ¼lÃ¼Ã§ Ã‡ayÄ±,5fce7798dc974a3483dd1ce1e10d5b2d,,,,,0,Classical,AFRICA,-600,2001,99
"Becker, J.","34.8062245, 40.9780582, 34.8062245, 40.9780582",2021-03-13T01:30:21Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [34.8062245, 40.9780582]}",osm-location-of-osmanca-k,precise,associated_modern,2099,2000,2021-03-13T01:36:29Z,/places/845039/osm-location-of-osmanca-k,/places/845039,40.9780582,"40.9780582,34.8062245",34.8062245,,T,twenty-first-ce,"2000.0,2099.0",OSM location of OsmancÄ±k,d70aad538ce24fd7a30d6fce715a360b,,,,,0,Classical,AFRICA,-600,2001,99
"Mckee, G.","30.3256985, 29.0948774, 31.0827252, 29.5854005",2020-08-04T18:27:59Z,gmckee,2,"Polygon representing the modern extent of the Faiyum Oasis, derived from an OpenStreetMap Relation.","oasis,region","{""type"": ""Polygon"", ""coordinates"": [[[30.6882473, 29.0948774], [30.671768, 29.0960772], [30.6612967, 29.0980272], [30.6405256, 29.102677], [30.6212996, 29.1092763], [30.6106566, 29.1155752], [30.5928038, 29.1283219], [30.3256985, 29.4485672], [30.3267285, 29.4524537], [30.3291317, 29.4572368], [30.3322216, 29.4617208], [30.8616253, 29.5839077], [30.8712384, 29.5854005], [30.968742, 29.5677839], [30.9841916, 29.5642005], [31.0295102, 29.542996], [31.0497662, 29.5331389], [31.066589, 29.518202], [31.079292, 29.4931031], [31.0827252, 29.4650089], [31.0806652, 29.4413918], [31.0514828, 29.3708067], [31.0298535, 29.3274144], [31.025047, 29.3214278], [31.0198971, 29.3151415], [30.8554455, 29.1326705], [30.8417126, 29.1212741], [30.8307263, 29.117375], [30.8094403, 29.112276], [30.7047268, 29.0960774], [30.6882473, 29.0948774]]]}",64862762d629-62764464164a648645,precise,representative,2099,2000,2020-08-05T22:36:33Z,/places/170198552/64862762d629-62764464164a648645,/places/170198552,29.3739698,"29.373969796,30.7432736915",30.74327369,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Faiyum Oasis,18cc4df280aa4d8aaad394cf2389257c,,,,,0,Classical,AFRICA,-600,2001,99
"Becker, J., B. Christiansen","44.0111264, 40.035903, 44.0384091, 40.0522417",2020-06-06T17:51:26Z,"jbecker, bchristiansen2",2,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Polygon"", ""coordinates"": [[[44.0181841, 40.035903], [44.0125159, 40.0359199], [44.0111264, 40.0381827], [44.0113249, 40.0396348], [44.0154934, 40.0444302], [44.0221613, 40.0494849], [44.0260717, 40.0514689], [44.0297067, 40.0522417], [44.0384091, 40.0516564], [44.0378577, 40.0499175], [44.0312631, 40.0411714], [44.0181841, 40.035903]]]}",osm-location-of-modern-village-of-janfida,precise,associated_modern,2099,2000,2020-06-12T10:55:52Z,/places/280340257/osm-location-of-modern-village-of-janfida,/places/280340257,40.04420031,"40.0442003093,44.0245673778",44.02456738,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern village of Janfida,90a1cf3909574f68b89869c542e72ac7,,,,,0,Classical,AFRICA,-600,2001,99
"Becker, J.","37.98591, 47.89558, 37.98591, 47.89558",2020-12-05T17:51:23Z,jbecker,1,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [37.98591, 47.89558]}",osm-location-of-modern-temriuk,precise,associated_modern,2099,2000,2021-03-07T00:32:09Z,/places/570044391/osm-location-of-modern-temriuk,/places/570044391,47.89558,"47.89558,37.98591",37.98591,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern Temriuk,eda351bc8ba54f2d83ad2f6a319a7a7c,,,,,28,Classical,AFRICA,-600,2001,99
"Elliott, T.","32.8984208, 34.6465589, 32.9207375, 34.7282063",2021-03-03T20:03:01Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[32.8984208, 34.6465589], [32.915051, 34.7282063], [32.9190677, 34.722995], [32.9196846, 34.7218971], [32.9204249, 34.7204685], [32.9207375, 34.7172307], [32.9166206, 34.6716688], [32.9163275, 34.668704], [32.91595, 34.6649414], [32.9156765, 34.6622799], [32.9151897, 34.6590396], [32.9129838, 34.6553279], [32.9117819, 34.6540593], [32.9073241, 34.650551], [32.9021152, 34.6471707], [32.8984208, 34.6465589]]]}",osm-location-of-the-lower-course-of-the-modern,precise,representative,2099,2000,2021-03-03T20:49:03Z,/places/707565/osm-location-of-the-lower-course-of-the-modern,/places/707565,34.68558147,"34.6855814717,32.912890636",32.91289064,,T,twenty-first-ce,"2000.0,2099.0",OSM location of the lower course of the modern Kouris river,9b156e0e90374ea7a50c5c2ca6edbac3,,,,,30,Classical,AFRICA,-600,2001,99
"Elliott, T.","32.9160889, 34.7288314, 32.9343619, 34.7615726",2021-03-03T20:04:08Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[32.9160889, 34.7288314], [32.9264212, 34.7517785], [32.932322, 34.7600819], [32.9329443, 34.7608576], [32.9343619, 34.7615726], [32.922137, 34.7365558], [32.9188087, 34.7307138], [32.917235, 34.7292421], [32.9160889, 34.7288314]]]}",osm-location-of-inundated-portion-of-the-modern,precise,representative,2099,2000,2021-03-03T20:49:03Z,/places/707565/osm-location-of-inundated-portion-of-the-modern,/places/707565,34.74537457,"34.745374574,32.9249426721",32.92494267,,T,twenty-first-ce,"2000.0,2099.0",OSM location of inundated portion of the modern Kouris river,759cbef34f8b4891bb2fbd4bf10834cb,,,,,31,Classical,AFRICA,-600,2001,99
"Novotny, J., J. Becker","34.3643, 37.248, 34.3643, 37.248",2020-08-26T08:43:11Z,jnovotny,5,"Coordinates following GeoHack and confirmed by assertions made in Bagg, Assyrer, and Westland",mountain,"{""type"": ""Point"", ""coordinates"": [34.3643, 37.248]}",proposed-location-of-tunni-1-bolkar-mountains,precise,representative,2099,2000,2020-10-28T14:10:00Z,/places/125566441/proposed-location-of-tunni-1-bolkar-mountains,/places/125566441,37.248,"37.248,34.3643",34.3643,"ANE, Assyrian",T,twenty-first-ce,"2000.0,2099.0",GeoHack location of Bolkar Mountains,9b27bfd7f1374dd9a826b64c56404751,,,,,32,Classical,AFRICA,-600,2001,99
"Becker, J.","11.8242026, 42.0599773, 11.8715176, 42.0996166",2020-12-29T15:41:08Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[11.8257192, 42.0599773], [11.8252151, 42.0600226], [11.8248077, 42.060074], [11.8242026, 42.0601727], [11.8715176, 42.0996166], [11.8714936, 42.0989522], [11.8713845, 42.0981516], [11.8710936, 42.097396], [11.8665544, 42.0860537], [11.8664782, 42.0858972], [11.8634607, 42.0804963], [11.8564472, 42.0718721], [11.8467869, 42.0675269], [11.8269128, 42.0601008], [11.8267, 42.0600268], [11.8260474, 42.0599852], [11.8257192, 42.0599773]]]}",osm-location-of-fosso-marangone,precise,representative,2099,2000,2021-01-03T13:13:26Z,/places/723746844/osm-location-of-fosso-marangone,/places/723746844,42.07627799,"42.0762779906,11.8527725126",11.85277251,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Fosso Marangone,5b5ad9bbcdca4e548fcdc7871d72bf90,,,,,29,Classical,AFRICA,-600,2001,99
"Becker, J.","14.273928, 41.072914, 14.273928, 41.072914",2020-04-11T00:21:05Z,jbecker,1,Location of modern associated location based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [14.273928, 41.072914]}",osm-location-of-curti,precise,associated_modern,2099,2000,2021-01-09T12:00:02Z,/places/214908563/osm-location-of-curti,/places/214908563,41.072914,"41.072914,14.273928",14.273928,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Curti,8d50cce52ae9432b9fd59412d1cd15ef,,,,,29,Classical,AFRICA,-600,2001,99
"Becker, J., T. Elliott","27.6840675, 36.2438755, 27.7247282, 36.2861477",2020-12-18T09:43:31Z,"jbecker, thomase",1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[27.7021978, 36.2438755], [27.7019422, 36.243939], [27.7017689, 36.2440876], [27.6840827, 36.2597559], [27.6840675, 36.262326], [27.6841022, 36.262944], [27.6846218, 36.2680609], [27.6847502, 36.2682967], [27.6940429, 36.2810562], [27.6995319, 36.2829225], [27.7099886, 36.2854458], [27.7133159, 36.2861477], [27.714917, 36.2859125], [27.7174187, 36.2852368], [27.7194465, 36.2846192], [27.7220125, 36.2837632], [27.7245413, 36.2819825], [27.7247282, 36.2815321], [27.7233415, 36.2704327], [27.7231249, 36.2699746], [27.7229261, 36.2695706], [27.7201374, 36.264459], [27.7196718, 36.2637796], [27.7043895, 36.2448645], [27.7038362, 36.2445088], [27.7025237, 36.243922], [27.7021978, 36.2438755]]]}",osm-location-of-alimia,precise,representative,2099,2000,2020-12-18T09:44:18Z,/places/589787/osm-location-of-alimia,/places/589787,36.26632898,"36.2663289811,27.7047925832",27.70479258,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of Alimia,69ebf8566ff44c0098fd3e92df5d9948,,,,,30,Classical,AFRICA,-600,2001,99
"Becker, J., T. Elliott","23.4737553, 35.5832522, 23.4815692, 35.5896124",2019-09-30T21:13:23Z,jbecker,2,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[23.4757433, 35.5832522], [23.4754149, 35.5832607], [23.474146, 35.5834547], [23.4740492, 35.5835137], [23.4740181, 35.5836037], [23.4737553, 35.5846328], [23.4740616, 35.5861289], [23.4743742, 35.5867445], [23.4761513, 35.5894437], [23.4762654, 35.5895056], [23.4765835, 35.5895702], [23.4774029, 35.5896124], [23.477562, 35.5895843], [23.480079, 35.5882656], [23.4803556, 35.5880463], [23.4805838, 35.5878158], [23.4814205, 35.586587], [23.4815242, 35.5864099], [23.4815692, 35.586199], [23.4815139, 35.58614], [23.4780184, 35.5839524], [23.4777832, 35.5838062], [23.4770019, 35.5835306], [23.4763346, 35.5833113], [23.476013, 35.5832775], [23.4757433, 35.5832522]]]}",osm-location-of-modern-myle-island,precise,representative,2099,2000,2019-09-30T21:43:39Z,/places/589946/osm-location-of-modern-myle-island,/places/589946,35.58638494,"35.5863849401,23.477179971",23.47717997,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of modern Myle island,76a5103be88a425b869bb39135b9b760,,,,,33,Classical,AFRICA,-600,2001,99
"Becker, J.","86.0811256, 21.567435, 87.3658153, 22.8366762",2021-02-24T21:14:04Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[87.3658153, 21.567435], [87.3154568, 21.5794376], [87.3089336, 21.5839072], [86.0820698, 22.7530389], [86.0811256, 22.7549385], [86.081469, 22.7589751], [86.1612057, 22.8366762], [86.2343143, 22.821351], [86.2813686, 22.8031325], [86.301453, 22.7950618], [87.1102356, 22.1337959], [87.1142696, 22.1295821], [87.1958946, 22.041062], [87.2067093, 22.027457], [87.2192406, 21.9998451], [87.2478222, 21.9249397], [87.3440122, 21.6440459], [87.3658153, 21.567435]]]}",osm-location-of-subarnarekha-river,precise,representative,2099,2000,2021-02-25T12:03:34Z,/places/59655/osm-location-of-subarnarekha-river,/places/59655,22.2120072,"22.2120071999,86.8336148115",86.83361481,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Subarnarekha River,13c197af620c41b0aa68536e17848f33,,,,,33,Classical,AFRICA,-600,2001,99
"Becker, J.","89.1106236, 23.5936831, 89.494307, 23.9587015",2021-02-24T21:22:17Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[89.4769907, 23.5936831], [89.4704461, 23.59445], [89.3581152, 23.6695836], [89.3556905, 23.671431], [89.2494605, 23.7558374], [89.2462265, 23.7591129], [89.1154205, 23.9227211], [89.1123306, 23.931508], [89.1106236, 23.9587015], [89.2338669, 23.8552302], [89.4882345, 23.6305675], [89.4910455, 23.6272648], [89.4941139, 23.6222517], [89.494307, 23.6209935], [89.4884276, 23.5939977], [89.4769907, 23.5936831]]]}",osm-location-of-gorai-madhumati-river,precise,representative,2099,2000,2021-03-04T16:01:48Z,/places/59661/osm-location-of-gorai-madhumati-river,/places/59661,23.75680136,"23.7568013554,89.3040735804",89.30407358,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Gorai-Madhumati River,f8993de3ccca47dc9c16867b2c78f4a8,,,,,33,Classical,AFRICA,-600,2001,99
"Becker, J.","61.3398081, 30.1459038, 68.5076638, 34.5736772",2020-03-27T02:38:49Z,jbecker,1,Representative location based on OpenStreetMap.,river,"{""type"": ""Polygon"", ""coordinates"": [[[62.476155, 30.1459038], [62.3644464, 30.1605802], [62.3077981, 30.1728984], [61.913653, 30.2839302], [61.8499761, 30.3304901], [61.8489491, 30.3315571], [61.3419807, 31.1124336], [61.3398081, 31.1216187], [67.529431, 34.3357773], [67.7210801, 34.4083801], [68.0411483, 34.4960338], [68.5076638, 34.5736772], [63.9888704, 30.5774222], [63.9468624, 30.5438774], [63.0507485, 30.2473688], [62.5803964, 30.1556821], [62.5270097, 30.1473697], [62.476155, 30.1459038]]]}",osm-location-of-helmand-river,precise,representative,2099,2000,2020-04-10T15:28:15Z,/places/59810/osm-location-of-helmand-river,/places/59810,32.08959323,"32.0895932275,64.7922859838",64.79228598,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Helmand River,b15c4b047bf0432a9946f6aadadceb98,,,,,33,Classical,AFRICA,-600,2001,99
"Becker, J.","78.312242, 30.8814081, 78.4641141, 31.0113986",2021-02-24T18:33:35Z,jbecker,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[78.312242, 30.8814081], [78.3131272, 30.885197], [78.3131781, 30.885342], [78.3187222, 30.8920287], [78.3302571, 30.9042592], [78.3303805, 30.9043616], [78.4607023, 31.0113986], [78.4609276, 31.0110722], [78.4613997, 31.0103826], [78.4616035, 31.0100147], [78.4640363, 31.0022581], [78.4641141, 31.0020006], [78.4640712, 31.0016005], [78.4626684, 30.9963355], [78.4625208, 30.9958136], [78.4623599, 30.9955745], [78.403531, 30.9348492], [78.4033781, 30.9347042], [78.3976811, 30.9301626], [78.3597681, 30.9056308], [78.3595857, 30.9055226], [78.312242, 30.8814081]]]}",osm-location-of-yamuna-river-course,precise,representative,2099,2000,2021-03-03T23:58:20Z,/places/59852/osm-location-of-yamuna-river-course,/places/59852,30.93778633,"30.9377863299,78.3910339207",78.39103392,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Yamuna river course,d3774b433c6f42bea8781e2fb16337f1,,,,,32,Classical,AFRICA,-600,2001,99
"Elliott, T.","25.261833, 37.3684348, 25.2793181, 37.4131803",2021-03-17T17:05:00Z,thomase,1,Location based on OpenStreetMap,island,"{""type"": ""Polygon"", ""coordinates"": [[[25.2645474, 37.3684348], [25.2644509, 37.3684689], [25.264306, 37.3685499], [25.2628147, 37.3701529], [25.2626592, 37.370349], [25.2621442, 37.3712017], [25.261833, 37.3718284], [25.263401, 37.3978566], [25.2646789, 37.4039176], [25.2671944, 37.4095605], [25.2682379, 37.4113899], [25.2687329, 37.4119844], [25.268846, 37.4120519], [25.2774652, 37.4131803], [25.2785404, 37.4128352], [25.2789172, 37.4124822], [25.2793181, 37.4117491], [25.2789741, 37.3900507], [25.2770793, 37.3800959], [25.2770397, 37.3799348], [25.274792, 37.3776655], [25.2648693, 37.3685414], [25.264762, 37.3684817], [25.2645474, 37.3684348]]]}",osm-location-of-delos-island,precise,representative,2099,2000,2021-03-17T19:38:50Z,/places/599588/osm-location-of-delos-island,/places/599588,37.39202221,"37.392022211,25.2702389005",25.2702389,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of Delos island,4676d2d6ec2c4b9bbc4e24d4ea8b9216,,,,,33,Classical,AFRICA,-600,2001,99
"Elliott, T.","27.175716, 37.2993174, 30.1629723, 38.3602824",2021-02-02T22:42:25Z,thomase,1,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[28.6325707, 37.2993174], [28.6313382, 37.2994517], [27.3400243, 37.5051831], [27.175716, 37.544694], [27.1774458, 37.5462278], [27.4882431, 37.7830031], [27.6250701, 37.8818159], [27.7608239, 37.956185], [28.9140807, 38.3578507], [28.9187069, 38.3594187], [28.9191984, 38.3595715], [28.9234772, 38.3602824], [29.1157837, 38.3585514], [30.0231362, 38.3076521], [30.1615368, 38.0793658], [30.1620435, 38.0781029], [30.1629723, 38.075484], [30.1629639, 38.0748459], [30.1620012, 38.07111], [30.1614102, 38.069149], [30.1607829, 38.0676669], [28.6325707, 37.2993174]]]}",osm-location-of-the-modern-maeander-river-basin,precise,representative,2099,2000,2021-02-02T22:51:09Z,/places/599777/osm-location-of-the-modern-maeander-river-basin,/places/599777,37.8854162,"37.8854162033,28.4853081362",28.48530814,,T,twenty-first-ce,"2000.0,2099.0",OSM Location of the modern Maeander river basin,7689a001284b478b9b81990ca6e36e61,,,,,32,Classical,AFRICA,-600,2001,99
